"subjectID","NEOFFI01","NEOFFI02","NEOFFI03","NEOFFI04","NEOFFI05","NEOFFI06","NEOFFI07","NEOFFI08","NEOFFI09","NEOFFI10","NEOFFI11","NEOFFI12","NEOFFI13","NEOFFI14","NEOFFI15","NEOFFI16","NEOFFI17","NEOFFI18","NEOFFI19","NEOFFI20","NEOFFI21","NEOFFI22","NEOFFI23","NEOFFI24","NEOFFI25","NEOFFI26","NEOFFI27","NEOFFI28","NEOFFI29","NEOFFI30","NEOFFI31","NEOFFI32","NEOFFI33","NEOFFI34","NEOFFI35","NEOFFI36","NEOFFI37","NEOFFI38","NEOFFI39","NEOFFI40","NEOFFI41","NEOFFI42","NEOFFI43","NEOFFI44","NEOFFI45","NEOFFI46","NEOFFI47","NEOFFI48","NEOFFI49","NEOFFI50","NEOFFI51","NEOFFI52","NEOFFI53","NEOFFI54","NEOFFI55","NEOFFI56","NEOFFI57","NEOFFI58","NEOFFI59","NEOFFI60","NEOFFI61","NEOFFI62","NEOFFI63","NEOFFI64","NEOFFI65","NEOFFI66","PID5BF01","PID5BF02","PID5BF03","PID5BF04","PID5BF05","PID5BF06","PID5BF07","PID5BF08","PID5BF09","PID5BF10","PID5BF11","PID5BF12","PID5BF13","PID5BF14","PID5BF15","PID5BF16","PID5BF17","PID5BF18","PID5BF19","PID5BF20","PID5BF21","PID5BF22","PID5BF23","PID5BF24","PID5BF25","PID5BF26","PID5BF27","PID5BF28","PID5BF29","PID5BF30","PID5BF31","PID5BF32","PID5BF33","PID5BF34","PID5BF35","PID5BF36","NEOneuro","NEOextra","NEOoff","NEOvertr","NEOgew","PIDNegativeAffect","PIDDetachment","PIDAntagonism","PIDDisinhibition","PIDPsychoticism","PIDAnankastia","Sex","Age","Edu","Occupation"
"25KCM",1,2,2,3,3,1,2,2,4,2,2,3,2,3,3,1,2,3,3,4,2,1,2,3,3,1,1,2,1,2,2,2,3,3,3,1,3,3,4,3,1,3,2,2,4,2,1,3,3,3,2,3,3,3,3,3,2,2,3,2,1,3,3,2,3,3,0,1,1,1,2,1,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,21,28,29,42,38,3,2,2,3,2,6,-0.5,23,"bachelor","0"
"25KER",2,2,1,4,4,1,4,3,3,3,1,3,3,4,1,2,4,4,4,3,2,2,2,4,3,0,3,2,4,3,3,1,3,4,4,1,4,4,4,4,0,4,2,3,4,2,1,4,4,4,1,2,3,3,4,0,3,4,4,3,2,4,0,1,4,1,1,1,0,1,2,2,1,0,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,1,16,37,35,52,40,5,1,1,2,3,8,-0.5,22,"abitur","2"
"25MBW",1,3,3,4,3,1,4,3,4,2,3,3,3,4,4,3,4,1,4,4,4,3,1,3,2,3,1,4,3,1,4,1,3,3,3,3,3,3,4,4,3,3,1,3,3,3,1,4,4,3,2,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,2,0,1,0,2,2,2,1,2,0,0,2,3,1,3,0,1,2,2,0,0,0,0,1,2,1,2,0,0,0,1,0,3,0,2,2,37,35,32,52,39,12,0,3,11,5,9,0.5,23,"abitur","0"
"25MMK",1,3,4,3,1,1,4,4,4,2,3,3,3,3,1,3,4,3,3,3,3,3,4,2,2,3,0,2,3,1,3,2,4,3,3,3,3,4,4,4,1,3,4,3,3,2,2,4,4,4,2,1,4,2,3,0,3,4,4,1,1,3,1,3,3,2,2,1,2,0,3,1,1,2,2,1,1,1,2,1,0,2,0,1,2,0,1,1,1,1,2,0,2,1,2,0,0,1,1,0,0,0,28,34,44,44,29,9,3,5,8,7,4,0.5,20,"abitur","0"
"25MUV",3,4,1,3,1,3,3,4,2,0,3,2,2,3,1,3,4,4,3,3,3,1,1,2,1,3,2,2,3,1,3,1,3,2,4,3,2,4,3,3,3,2,1,2,1,3,2,4,3,2,3,3,2,2,2,3,1,3,3,2,1,3,1,3,2,1,2,1,0,1,1,2,3,2,2,1,1,1,2,0,1,1,0,1,2,1,1,1,2,1,3,1,2,1,0,0,1,1,3,1,1,1,39,29,31,36,22,13,4,6,9,5,6,-0.5,25,"abitur","1"
"25SBS",1,3,2,3,1,4,3,2,4,0,3,0,2,3,3,4,3,1,2,3,3,1,0,0,1,3,1,2,4,0,1,0,3,2,2,3,0,4,3,3,3,0,2,3,0,3,1,3,3,1,3,0,3,3,3,4,3,3,2,1,1,1,1,4,1,4,1,2,2,3,2,1,3,2,0,3,1,2,3,0,2,2,0,1,0,1,1,0,0,0,1,2,1,3,1,0,1,0,2,1,2,0,39,16,27,38,19,9,9,7,8,6,4,-0.5,22,"abitur","0"
"25WMM",3,1,2,4,4,1,2,4,1,4,1,1,4,3,4,3,3,4,4,4,3,1,3,1,3,0,1,3,2,2,3,0,4,3,4,3,1,4,1,4,1,1,3,3,3,2,3,4,3,3,3,1,3,1,4,3,0,2,3,3,1,3,4,1,1,1,2,0,0,2,3,2,2,1,3,2,2,3,2,1,2,0,0,1,3,0,0,0,2,3,2,0,0,1,2,2,0,0,2,0,0,2,27,16,40,34,46,11,5,2,7,9,13,0.5,36,"ausbildung","3"
"25sts",2,1,1,3,3,3,2,3,2,0,2,1,4,2,2,2,3,4,3,2,3,1,3,2,1,1,1,1,1,1,3,2,3,2,3,2,3,3,1,3,3,3,2,2,1,2,0,4,3,1,0,3,3,3,4,2,2,3,2,1,2,1,3,3,2,1,1,1,1,2,1,0,2,1,1,0,2,3,1,2,2,0,0,1,0,1,1,1,2,2,1,1,2,2,2,1,0,0,2,1,1,2,28,24,34,30,25,5,5,6,9,8,9,0.5,21,"abitur","0"
"26BPM",1,3,2,3,3,1,4,3,4,3,1,4,4,4,3,1,4,2,4,3,1,3,2,3,3,1,3,3,1,1,1,2,3,3,3,1,3,4,3,4,1,4,3,3,1,1,1,3,4,2,2,3,3,4,3,0,2,3,3,3,4,3,3,1,1,3,0,2,0,1,1,2,1,1,1,0,0,1,1,0,2,0,0,2,1,2,0,0,1,1,0,1,1,1,2,2,0,0,2,0,0,1,13,37,35,49,35,3,2,6,6,4,9,0.5,21,"abitur","0"
"26DCR",1,3,3,4,2,3,3,3,4,3,1,4,4,4,2,1,3,3,4,3,1,1,1,3,1,2,1,3,3,2,1,1,3,3,3,2,3,3,3,3,2,4,3,3,3,1,1,3,4,3,1,3,3,3,3,3,0,1,4,1,2,3,3,3,3,4,1,0,2,1,1,0,1,1,1,1,1,1,2,0,2,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,22,30,33,51,32,5,2,2,7,3,2,0.5,24,"bachelor","0"
"26ERR",0,2,4,3,3,3,4,2,1,4,4,1,4,3,1,0,1,1,3,4,3,1,1,3,1,0,1,4,4,3,3,2,2,2,1,3,2,3,3,3,1,4,3,4,4,1,3,1,3,3,1,2,2,3,3,3,1,1,4,1,2,1,4,0,1,1,3,0,0,1,1,1,1,0,1,1,1,2,0,2,1,1,1,1,3,0,1,1,2,1,1,1,1,1,1,1,0,1,2,1,2,1,22,25,28,40,35,8,4,4,6,8,7,0.5,35,"realschule","6"
"26HAH",1,2,0,4,2,1,3,3,3,4,1,4,2,3,3,1,3,2,4,4,2,1,2,4,2,0,3,4,3,2,1,2,4,3,3,1,4,4,4,4,1,3,2,3,3,0,2,4,4,4,1,3,4,2,4,3,1,4,4,4,2,3,2,1,4,3,1,1,0,1,2,3,1,0,1,0,1,2,1,1,0,1,1,3,0,0,0,1,0,1,1,0,2,0,1,0,1,0,1,0,1,2,14,35,35,49,41,5,2,2,4,6,11,-0.5,20,"abitur","0"
"26HBH",1,1,3,3,3,2,3,4,4,3,1,0,3,3,4,2,2,2,1,3,3,3,3,1,4,3,0,1,2,1,1,3,3,2,3,3,1,4,2,4,0,1,3,1,4,1,1,3,3,3,1,3,4,4,3,1,3,4,1,4,3,3,3,3,1,3,2,2,1,1,2,2,2,3,1,0,1,3,1,2,1,1,1,3,2,1,2,1,0,1,1,2,1,1,3,1,0,1,1,0,2,1,22,22,37,36,42,8,3,11,7,9,11,-0.5,19,"abitur","0"
"26ICW",1,3,3,4,4,2,3,4,4,4,1,4,3,4,2,2,4,2,3,4,1,3,4,4,3,1,1,4,4,4,2,2,3,4,4,1,4,4,4,4,0,4,4,2,4,3,0,4,4,4,2,4,4,2,4,0,0,4,4,4,4,4,4,3,0,2,2,1,0,0,2,1,2,0,0,0,0,2,0,2,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,32,43,53,49,5,0,3,1,2,7,0.5,26,"abitur","2"
"26KMR",2,0,1,2,4,0,3,3,0,4,4,0,1,2,4,4,0,3,3,4,4,1,0,2,4,2,2,2,1,2,2,2,2,3,4,3,1,4,2,4,0,1,0,1,4,2,4,2,3,4,3,4,4,1,3,4,3,4,4,4,1,3,4,0,0,1,0,1,0,2,1,3,3,3,0,1,1,0,1,0,0,3,0,3,0,0,0,1,1,3,2,1,0,1,1,1,0,1,2,0,0,3,30,21,26,29,49,6,5,6,2,4,13,0.5,21,"bachelor","0"
"26NAG",4,1,2,3,4,3,2,2,2,2,4,2,2,3,3,4,2,2,3,3,3,2,2,2,2,3,1,1,2,3,4,1,2,1,3,3,2,3,4,3,3,1,2,2,1,4,3,1,3,3,3,2,2,2,3,3,1,2,3,3,0,2,3,4,2,1,2,0,1,2,1,2,3,1,1,1,1,3,3,1,2,0,0,2,3,0,0,1,3,2,3,1,3,1,1,2,3,1,2,1,1,3,45,22,23,33,36,17,5,4,9,7,14,0.5,22,"abitur","0"
"26SEJ",2,1,3,3,2,3,2,4,3,1,3,2,3,2,3,3,2,2,3,4,3,1,3,1,2,3,1,2,1,2,3,1,4,2,2,3,2,3,2,4,2,3,3,1,3,3,3,4,4,3,2,3,4,2,3,3,3,3,2,4,1,4,2,3,2,2,1,1,0,2,3,2,2,1,2,1,3,2,2,2,2,1,2,2,2,0,1,0,2,1,1,1,1,1,2,1,0,1,2,1,2,1,36,26,38,33,35,8,4,6,8,14,9,-0.5,25,"abitur","2"
"26SHA",1,4,1,4,3,2,4,3,3,3,1,3,1,3,4,3,4,4,4,3,3,2,1,3,2,0,3,2,4,0,1,1,4,3,3,3,3,4,4,3,1,4,1,3,1,3,4,1,4,3,1,4,3,3,3,3,3,3,4,3,1,2,4,1,2,1,2,2,0,2,3,2,2,1,0,2,0,2,3,1,0,2,0,1,3,1,0,0,1,2,1,2,1,0,1,1,2,0,1,2,0,0,23,41,28,46,35,13,4,7,2,5,8,0.5,21,"abitur","0"
"26WRA",1,4,2,4,3,1,3,3,4,3,1,1,3,2,3,1,4,2,4,3,1,3,3,3,2,1,3,2,3,2,1,3,3,3,2,1,3,3,3,3,1,4,3,3,3,1,2,3,3,2,1,3,3,3,3,2,3,2,4,2,3,3,3,1,4,3,2,0,1,0,1,1,1,2,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,14,40,32,48,34,6,0,4,6,3,4,0.5,27,"bachelor","0"
"27BGB",2,2,1,4,3,3,3,3,4,4,1,2,4,4,4,2,4,4,4,3,2,1,0,2,3,2,4,3,2,4,3,1,3,3,4,2,3,3,3,4,1,2,0,3,1,3,4,2,1,4,1,4,4,1,4,0,3,3,4,1,0,0,3,3,2,1,1,2,0,0,1,1,2,2,0,1,0,2,3,1,0,1,0,2,1,0,0,1,0,1,2,0,1,2,0,0,0,1,0,0,0,0,25,35,30,36,42,9,4,6,1,1,6,-0.5,26,"master","2"
"27CBJ",3,4,3,4,0,3,4,2,3,1,3,3,2,3,4,2,4,4,3,3,3,2,2,3,1,3,2,4,3,1,3,3,2,3,3,3,3,3,3,3,1,2,3,2,3,3,4,2,0,3,3,3,3,3,1,3,2,3,4,3,1,3,0,3,2,2,2,1,2,0,3,2,2,1,2,1,2,0,2,2,1,0,1,2,2,0,3,0,2,1,2,1,2,1,2,1,1,1,2,0,2,0,36,38,33,40,26,11,2,6,12,12,6,0.5,61,"master","4"
"27DAR",4,1,1,4,4,2,3,4,4,1,2,1,3,2,3,4,1,4,1,4,2,1,3,0,3,4,0,2,1,1,3,1,4,3,3,3,2,4,0,3,1,1,4,1,2,2,1,4,2,2,2,1,4,3,4,3,1,3,1,2,0,3,3,4,1,3,1,1,0,2,3,1,2,0,1,1,2,1,2,0,2,3,3,1,1,1,0,1,2,0,2,1,1,1,2,1,0,0,3,2,3,2,36,15,40,28,35,8,5,3,7,15,6,0.5,18,"abitur","0"
"27EEM",2,3,1,3,4,2,3,4,4,2,2,3,1,3,3,1,3,2,3,3,3,1,0,2,3,1,1,3,1,3,2,0,3,3,2,3,3,1,3,3,1,4,0,3,1,3,1,2,3,3,3,1,2,3,4,3,3,1,1,3,1,2,1,3,3,1,3,1,0,0,2,3,3,3,3,1,1,2,1,2,1,0,1,0,2,0,0,0,1,1,2,1,1,1,1,3,0,2,1,1,0,2,29,29,20,36,35,11,2,9,6,6,11,0.5,19,"abitur","0"
"27ESS",3,3,4,3,1,2,3,1,3,3,2,3,3,3,3,3,2,3,4,3,2,3,1,1,2,3,2,3,1,1,1,2,3,3,2,3,2,4,2,4,3,3,1,0,3,3,1,1,3,3,3,2,2,1,2,3,1,3,1,3,0,2,3,2,3,3,1,2,1,1,3,2,2,2,1,2,2,2,2,3,3,2,1,2,2,2,0,0,2,2,1,2,2,0,1,1,1,3,2,2,2,1,33,30,29,30,33,9,3,14,9,11,10,0.5,21,"abitur","0"
"27FBW",2,3,1,3,3,1,3,3,3,1,3,3,1,4,1,3,2,3,3,3,3,2,1,3,1,1,3,3,2,1,3,1,1,3,1,1,3,4,2,3,3,1,1,1,1,1,3,2,3,1,1,1,1,2,3,4,2,1,4,1,1,1,1,3,3,1,2,2,1,3,1,1,3,1,2,2,2,2,1,0,3,1,0,1,3,0,2,1,1,1,2,1,1,2,1,0,0,0,2,1,1,1,29,30,22,36,21,11,8,4,11,6,6,0.5,18,"abitur","0"
"27FEW",0,3,3,4,3,0,4,4,4,4,1,4,4,4,2,0,4,2,4,4,1,1,2,4,3,0,4,3,4,3,2,1,3,4,4,0,4,4,4,4,0,4,2,3,4,0,2,3,4,4,0,3,4,4,4,0,3,2,4,2,3,3,3,1,4,4,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,41,36,57,44,2,0,0,1,2,2,0.5,36,"master","4"
"27HBM",3,4,4,4,2,0,3,4,2,3,3,1,4,1,3,3,4,3,3,3,3,0,3,3,2,4,1,0,3,2,4,3,4,4,3,3,2,4,3,4,3,1,3,3,1,3,4,4,4,4,4,4,4,4,1,3,1,3,4,3,1,3,3,4,1,1,3,0,3,0,2,2,3,2,2,1,2,0,3,0,3,0,0,2,3,0,2,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,40,29,40,43,34,15,1,2,13,4,5,0.5,21,"abitur","0"
"27HHR",2,1,1,3,2,1,2,2,4,1,2,2,2,2,2,1,2,3,3,3,1,2,1,2,3,1,0,2,0,2,2,2,2,3,3,2,2,2,1,3,1,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,1,2,2,3,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,0,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,20,22,23,32,32,6,6,8,6,7,9,-0.5,68,NA,"6"
"27IGK",4,0,3,4,3,4,1,4,4,3,4,3,3,4,4,0,2,3,4,4,4,0,1,3,1,1,1,4,3,1,4,1,4,4,3,3,3,3,4,4,3,2,3,1,3,3,3,2,4,4,3,3,3,3,3,2,1,3,4,3,3,3,3,2,1,3,2,1,1,2,2,2,3,1,1,2,1,1,0,0,3,0,0,2,2,0,0,1,1,2,2,1,1,3,3,2,0,3,3,2,0,1,37,21,36,51,39,9,8,6,9,7,10,-0.5,35,"bachelor","2"
"27MET",3,2,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,4,3,4,3,1,3,3,3,2,1,1,2,3,3,1,3,2,2,3,1,3,4,3,3,1,3,3,3,3,1,3,4,3,3,2,2,3,3,3,1,2,3,3,1,2,3,3,1,2,3,0,1,2,1,2,2,1,0,1,0,2,1,0,2,1,0,2,2,0,0,0,1,1,2,1,1,1,0,0,0,0,2,1,1,1,37,20,33,42,39,10,4,2,6,3,8,0.5,24,"bachelor","0"
"27MIM",3,4,3,4,1,1,3,4,3,1,2,4,4,4,4,1,4,3,1,3,3,2,4,3,2,2,1,4,3,1,1,3,4,3,3,1,4,4,4,3,2,4,3,3,1,2,3,4,4,2,3,4,4,2,1,3,3,4,4,1,4,3,3,2,4,1,2,0,1,0,3,1,1,0,3,0,1,1,1,2,0,1,2,0,2,0,1,0,3,0,0,1,2,0,0,0,1,0,0,2,2,0,26,43,45,46,26,7,0,3,7,11,2,0.5,25,"master","1"
"27NDG",1,3,3,4,1,2,4,3,2,2,3,3,2,4,3,3,3,3,2,3,3,1,1,3,2,3,2,1,2,1,3,1,3,3,2,3,3,4,4,4,3,3,3,4,2,3,3,4,4,2,3,2,2,2,4,3,3,3,2,3,0,4,3,3,3,1,2,2,1,1,2,2,2,2,1,1,0,2,2,0,1,0,0,1,2,1,0,0,1,1,1,2,2,1,0,1,0,1,2,0,0,0,36,34,32,41,32,9,3,8,7,3,7,0.5,18,"abitur","0"
"27OGM",3,3,0,4,4,1,3,3,4,1,2,1,0,2,4,3,4,1,3,4,3,2,0,3,1,1,3,3,3,4,2,3,3,2,1,3,2,1,4,3,2,3,0,1,4,1,2,3,3,3,1,3,1,1,3,3,3,3,4,1,2,1,4,3,3,4,3,2,0,1,2,1,2,1,1,2,1,2,3,1,0,0,1,0,1,0,0,0,2,2,2,0,3,2,2,3,1,1,2,0,1,2,28,35,18,41,37,12,5,5,6,9,10,-0.5,25,"abitur","0"
"27SMN",1,3,2,3,2,1,3,2,4,3,1,3,3,2,1,1,3,3,3,3,2,2,4,2,1,0,1,3,1,1,1,1,3,3,3,2,3,2,3,3,1,3,2,3,1,1,2,1,3,3,3,3,3,3,2,1,1,3,1,3,1,2,1,1,3,4,1,1,0,1,2,2,2,2,1,0,1,2,1,2,2,1,0,2,1,1,0,1,2,1,1,2,2,1,1,2,0,0,2,0,2,2,16,31,31,38,27,6,3,8,7,8,11,-0.5,70,"master","3"
"27VKR",3,3,1,3,3,1,2,3,3,3,3,2,2,1,3,3,3,2,3,3,1,3,0,2,3,1,1,3,1,1,3,1,2,3,2,1,3,2,1,3,1,2,1,2,2,3,2,4,3,2,1,3,3,1,3,3,3,3,1,1,1,3,2,1,3,1,0,2,1,1,1,1,1,2,1,0,0,1,2,1,2,1,1,1,1,1,1,0,1,1,1,2,2,1,1,0,0,1,2,1,0,2,25,31,26,29,31,5,2,9,9,4,6,0.5,25,"bachelor","1"
"27WKT",1,1,1,3,4,2,3,3,2,3,4,1,2,1,4,3,2,2,2,4,3,1,3,2,4,3,1,2,1,2,3,1,2,3,4,3,2,2,3,3,3,1,3,2,3,3,3,3,3,3,2,1,4,2,4,3,1,2,2,3,0,2,4,3,2,3,2,1,0,2,2,3,3,1,2,0,1,3,1,2,1,1,2,3,2,0,0,1,2,2,1,0,1,1,2,3,1,1,1,0,0,2,36,20,29,31,45,10,4,5,5,9,16,0.5,22,"abitur","1"
"27WSS",3,2,3,4,4,1,4,1,3,4,2,3,4,4,4,2,3,3,3,4,3,2,2,0,4,0,3,1,3,2,3,2,3,4,4,1,3,2,3,4,0,4,3,3,4,1,1,2,4,4,1,2,3,1,3,1,2,1,3,3,2,1,3,1,3,1,2,0,0,1,1,3,3,1,1,0,0,2,2,1,0,1,0,2,2,0,0,1,1,2,2,2,0,0,1,0,0,1,2,1,1,2,19,34,28,39,47,11,2,5,3,4,11,0.5,22,"abitur","0"
"28ARP",3,2,3,4,3,3,2,4,4,1,2,2,3,3,1,3,4,4,4,4,4,2,2,2,1,3,2,4,3,0,3,1,4,3,2,1,2,3,4,3,4,2,3,3,0,3,2,4,4,2,3,2,3,3,1,4,3,4,4,3,1,3,2,4,2,3,3,0,0,1,1,2,3,1,2,0,3,2,2,0,2,1,1,3,3,0,2,0,2,1,3,1,3,1,3,2,0,0,3,0,2,1,40,28,41,48,23,14,2,2,12,12,11,0.5,18,"abitur","0"
"28BAS",3,1,3,3,1,3,3,3,3,3,3,1,3,3,3,4,3,4,4,3,3,1,4,1,1,3,3,3,3,1,4,1,4,3,3,1,3,4,4,4,3,0,4,3,3,4,3,4,3,3,4,3,4,4,1,3,0,4,4,1,3,3,1,3,2,1,2,1,0,1,1,1,3,0,2,0,1,1,3,0,2,0,0,1,3,0,0,0,0,0,3,1,2,0,2,0,0,0,2,0,0,0,41,24,44,45,28,14,1,2,8,4,3,0.5,22,"bachelor","0"
"28BJK",3,1,2,3,2,2,2,4,4,4,1,3,3,4,4,1,3,4,4,4,2,0,4,3,3,1,3,3,1,1,3,2,3,2,4,0,3,4,2,4,0,1,3,3,1,1,2,4,3,3,0,2,3,3,4,3,3,4,3,3,1,4,3,3,2,3,0,0,0,1,2,2,1,2,1,0,1,1,1,1,2,1,1,2,0,0,0,0,2,1,0,1,0,0,1,2,0,0,0,0,1,1,20,27,41,43,40,2,1,4,3,8,9,0.5,61,"bachelor","6"
"28BMR",1,2,0,2,3,1,4,4,3,4,3,3,1,1,1,4,4,4,4,4,0,4,1,2,4,4,1,1,4,1,1,0,4,3,4,0,3,4,1,3,1,3,3,3,1,1,2,1,3,3,3,2,4,0,4,4,3,4,1,3,3,1,3,3,3,1,1,2,0,2,2,1,0,3,1,0,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,34,31,32,38,2,2,8,1,3,2,0.5,31,"bachelor","4"
"28BÉP",1,0,2,3,2,3,3,3,3,0,3,1,3,2,1,3,2,3,3,3,3,1,3,3,1,4,1,3,1,1,3,0,3,2,1,3,0,1,2,2,4,0,4,2,1,4,3,3,3,1,4,2,2,2,2,3,1,2,3,3,2,3,1,3,1,1,2,0,2,3,2,2,2,1,2,3,2,2,3,1,2,2,1,2,1,0,1,2,1,2,2,1,2,3,3,1,0,1,2,2,1,0,41,15,32,35,19,10,11,4,11,10,9,0,19,"abitur","0"
"28DEU",3,4,0,3,4,3,3,4,4,4,3,4,2,4,3,4,4,0,3,4,2,2,1,4,1,4,4,0,3,2,3,0,4,4,2,1,1,4,4,4,2,0,1,3,4,4,3,3,4,4,4,3,2,4,4,2,4,3,4,4,3,4,4,2,4,4,2,0,0,0,1,2,3,1,1,2,0,2,2,1,2,1,0,2,2,0,0,0,2,2,2,0,2,2,0,2,1,0,2,0,0,1,37,36,24,55,44,12,4,2,7,3,11,0.5,25,"bachelor","5"
"28DUR",3,1,1,3,3,2,3,4,4,4,4,3,3,4,3,1,3,4,2,3,4,0,1,3,4,3,2,3,1,3,3,3,4,3,4,3,3,3,1,4,1,4,0,2,3,2,3,4,4,3,4,4,3,4,2,2,3,4,4,3,2,3,3,3,3,3,0,2,0,2,3,1,3,0,0,0,3,1,1,0,0,3,1,2,0,0,1,2,2,2,3,0,0,0,2,2,1,0,2,2,2,3,35,35,34,43,42,8,4,2,3,13,11,0.5,18,"abitur","0"
"28GDK",2,1,2,3,3,1,2,2,3,3,1,3,1,3,3,3,3,2,3,3,2,1,0,3,3,3,1,1,3,3,3,1,3,4,3,2,3,3,3,4,1,3,2,3,3,3,1,1,3,2,3,2,2,2,3,3,3,3,3,2,1,2,1,3,3,1,2,0,0,2,1,1,2,1,2,2,0,2,3,1,1,1,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,30,27,22,40,36,11,5,4,6,3,8,-0.5,23,"abitur","2"
"28HEB",2,1,3,3,3,3,3,3,4,1,0,2,4,4,1,3,4,2,3,3,2,1,4,4,2,3,2,4,3,1,3,0,3,3,2,1,2,2,3,3,1,2,3,2,3,3,1,4,3,3,1,2,3,3,3,4,1,3,2,3,3,3,2,3,2,4,1,1,1,2,1,2,3,3,0,1,3,1,2,2,1,3,0,1,1,1,0,1,0,0,2,0,2,1,0,1,0,0,1,2,0,0,29,23,38,47,30,9,5,7,5,4,5,0.5,21,"abitur","0"
"28HEC",1,4,2,4,3,2,3,3,3,3,3,2,2,4,3,2,4,4,4,4,2,2,3,3,3,1,3,2,3,2,4,1,4,3,3,2,3,3,4,3,3,3,3,3,3,3,2,4,4,3,2,2,3,3,3,3,4,4,4,4,0,4,4,3,3,1,2,1,0,1,2,1,2,2,1,0,1,2,3,1,2,1,1,2,2,0,0,0,0,0,1,0,1,1,1,1,2,0,1,0,0,1,31,36,37,47,41,12,2,4,5,5,7,0.5,19,"abitur","0"
"28HHR",3,0,3,3,3,2,3,3,4,2,1,2,4,4,4,2,2,4,4,4,3,1,4,4,1,1,1,1,3,2,3,1,3,3,3,2,3,4,4,4,3,2,4,3,1,2,0,4,4,4,3,1,4,3,4,3,1,4,4,1,3,0,3,1,2,4,2,0,0,2,1,1,1,1,0,0,2,2,3,3,1,1,0,2,2,0,0,2,0,2,1,0,0,0,1,1,0,1,2,0,2,2,29,19,42,50,36,9,4,5,3,6,10,0.5,21,"abitur","0"
"28HUM",2,1,3,3,3,3,2,4,3,1,2,2,4,3,3,4,2,3,3,4,4,1,3,2,1,4,1,1,3,2,4,3,4,2,3,1,2,4,3,3,3,2,3,3,1,4,1,4,4,3,4,4,4,3,3,4,2,4,1,4,3,4,3,4,2,3,2,2,1,2,2,3,2,1,2,1,1,2,1,2,2,1,2,2,2,0,0,1,3,2,1,1,1,1,2,2,1,0,2,1,2,0,43,25,41,43,34,9,5,6,8,12,11,0.5,27,"bachelor","0"
"28IDA",0,3,3,4,3,3,3,4,3,2,4,0,4,1,3,4,3,3,3,4,4,4,4,3,1,3,3,3,1,3,4,1,3,3,3,3,0,3,3,3,3,1,4,3,3,4,3,4,4,3,4,1,3,4,3,4,3,4,1,3,1,3,3,3,0,1,2,1,0,1,2,1,3,2,1,1,2,1,3,1,1,1,0,1,3,1,1,0,1,1,3,2,3,0,2,1,2,1,1,1,1,2,43,25,42,38,37,16,2,8,7,8,7,0.5,22,"bachelor","0"
"28KMS",3,1,3,3,3,4,3,4,3,1,3,1,3,3,3,3,2,3,3,4,3,1,4,1,1,4,1,3,3,1,4,1,4,3,1,3,2,4,4,4,4,1,3,1,3,4,1,4,4,3,2,1,3,3,3,3,1,3,3,1,3,3,3,4,1,1,1,0,1,2,1,1,2,0,0,2,2,2,2,0,2,0,0,2,2,0,0,1,2,1,3,0,1,1,0,0,0,0,2,0,0,0,44,17,41,41,31,10,6,0,6,5,6,0.5,23,"abitur","0"
"28LST",2,1,3,3,4,3,4,3,3,4,4,3,1,3,3,3,3,4,3,3,3,0,3,3,3,3,1,2,3,2,3,1,3,2,3,2,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,4,0,3,3,3,1,3,4,4,3,3,2,0,0,1,1,1,2,1,2,1,1,2,2,0,3,2,2,1,2,0,0,0,1,1,2,1,1,1,1,1,1,0,2,2,2,2,40,23,34,42,41,11,3,2,8,8,8,0.5,19,"abitur","0"
"28MEH",3,2,3,3,2,2,3,3,3,1,2,2,3,2,1,1,2,3,4,3,3,1,3,2,1,2,2,2,2,1,3,2,3,2,2,2,2,2,3,3,3,1,3,2,2,3,2,3,3,2,1,2,3,1,2,3,1,3,3,3,1,3,1,2,2,1,1,1,1,1,0,2,3,1,1,1,0,2,1,1,1,1,0,1,1,1,0,1,0,1,3,1,1,1,0,0,0,1,1,0,0,1,30,24,34,35,24,9,4,6,5,0,7,0.5,55,"master","3"
